,Date,HomeTeam,AwayTeam,FTHG,FTAG,FTR,HTGS,ATGS,HTGC,ATGC,HTP,ATP,HM1,HM2,HM3,HM4,HM5,AM1,AM2,AM3,AM4,AM5,HTFP,ATFP,MaW,HTstreak,ATstreak,HTGD,ATGD,DiffPts,DiffFormPts
136,2018-12-01,Southampton,Man United,2,2,D,10,20,24,21,0.6153846153846154,1.6153846153846154,L,D,L,D,D,D,L,W,W,D,3,8,14.0,0,0,-1.0769230769230769,-0.07692307692307693,-1.0,-5
137,2018-12-02,Arsenal,Tottenham,4,2,H,28,23,16,11,2.076923076923077,2.3076923076923075,W,D,D,D,W,W,W,W,L,W,9,12,14.0,0,1,0.9230769230769231,0.9230769230769231,-0.23076923076923078,-3
138,2018-12-02,Chelsea,Fulham,2,0,H,28,14,11,33,2.1538461538461537,0.6153846153846154,L,D,W,W,D,W,L,L,L,L,8,3,14.0,0,0,1.3076923076923077,-1.4615384615384615,1.5384615384615385,5
139,2018-12-02,Liverpool,Everton,1,0,H,26,20,5,15,2.5384615384615383,1.6923076923076923,W,W,D,W,W,W,D,W,L,W,13,10,14.0,0,0,1.6153846153846154,0.38461538461538464,0.8461538461538461,3
140,2018-12-04,Bournemouth,Huddersfield,2,1,H,23,9,21,24,1.4285714285714286,0.7142857142857143,L,L,L,L,W,L,W,D,W,L,3,7,15.0,-1,0,0.14285714285714285,-1.0714285714285714,0.7142857142857143,-4
141,2018-12-04,Brighton,Crystal Palace,3,1,H,16,10,20,17,1.2857142857142858,0.8571428571428571,W,D,L,L,W,W,D,L,L,D,7,5,15.0,0,0,-0.2857142857142857,-0.5,0.42857142857142855,2
142,2018-12-04,Watford,Man City,1,2,A,17,43,19,6,1.4285714285714286,2.7142857142857144,L,L,D,L,W,W,W,W,W,W,4,15,15.0,0,1,-0.14285714285714285,2.642857142857143,-1.2857142857142858,-11
143,2018-12-04,West Ham,Cardiff,3,1,H,17,13,22,27,1.0714285714285714,0.7857142857142857,W,L,D,W,D,W,L,W,L,L,8,6,15.0,0,0,-0.35714285714285715,-1.0,0.2857142857142857,2
144,2018-12-05,Burnley,Liverpool,1,3,A,13,27,29,5,0.6428571428571429,2.5714285714285716,L,L,D,L,L,W,W,W,D,W,1,13,15.0,0,1,-1.1428571428571428,1.5714285714285714,-1.9285714285714286,-12
145,2018-12-05,Everton,Newcastle,1,1,D,20,11,16,19,1.5714285714285714,0.8571428571428571,L,W,D,W,L,L,W,W,W,D,7,10,15.0,0,0,0.2857142857142857,-0.5714285714285714,0.7142857142857143,-3
146,2018-12-05,Fulham,Leicester,1,1,D,14,20,35,17,0.5714285714285714,1.5,L,W,L,L,L,W,D,D,W,D,3,9,15.0,0,0,-1.5,0.21428571428571427,-0.9285714285714286,-6
147,2018-12-05,Man United,Arsenal,2,2,D,22,32,23,18,1.5714285714285714,2.142857142857143,D,D,L,W,W,W,W,D,D,D,8,9,15.0,0,0,-0.07142857142857142,1.0,-0.5714285714285714,-1
148,2018-12-05,Tottenham,Southampton,3,1,H,25,12,15,26,2.142857142857143,0.6428571428571429,L,W,W,W,L,D,L,D,L,D,9,3,15.0,0,0,0.7142857142857143,-1.0,1.5,6
149,2018-12-05,Wolves,Chelsea,2,1,H,13,30,17,11,1.1428571428571428,2.2142857142857144,L,L,D,L,L,W,L,D,W,W,1,10,15.0,0,0,-0.2857142857142857,1.3571428571428572,-1.0714285714285714,-9
150,2018-12-08,Arsenal,Huddersfield,1,0,H,34,10,20,26,2.066666666666667,0.6666666666666666,D,W,W,D,D,L,L,W,D,W,9,7,16.0,0,0,0.9333333333333333,-1.0666666666666667,1.4,2
151,2018-12-08,Bournemouth,Liverpool,0,4,A,25,30,22,6,1.5333333333333334,2.6,W,L,L,L,L,W,W,W,W,D,3,13,16.0,0,1,0.2,1.6,-1.0666666666666667,-10
152,2018-12-08,Burnley,Brighton,1,0,H,14,19,32,21,0.6,1.4,L,L,L,D,L,W,W,D,L,L,1,7,16.0,-1,0,-1.2,-0.13333333333333333,-0.8,-6
153,2018-12-08,Cardiff,Southampton,1,0,H,14,13,30,29,0.7333333333333333,0.6,L,W,L,W,L,L,D,L,D,L,6,2,16.0,0,0,-1.0666666666666667,-1.0666666666666667,0.13333333333333333,4
154,2018-12-08,Chelsea,Man City,2,0,H,31,45,13,7,2.066666666666667,2.7333333333333334,L,W,L,D,W,W,W,W,W,W,7,15,16.0,0,1,1.2,2.533333333333333,-0.6666666666666666,-8
155,2018-12-08,Leicester,Tottenham,0,2,A,21,28,18,16,1.4666666666666666,2.2,D,W,D,D,W,W,L,W,W,W,9,12,16.0,0,0,0.2,0.8,-0.7333333333333333,-3
156,2018-12-08,Man United,Fulham,4,1,H,24,15,25,36,1.5333333333333334,0.6,D,D,D,L,W,D,L,W,L,L,6,4,16.0,0,0,-0.06666666666666667,-1.4,0.9333333333333333,2
157,2018-12-08,West Ham,Crystal Palace,3,2,H,20,11,23,20,1.2,0.8,W,W,L,D,W,L,W,D,L,L,10,4,16.0,0,0,-0.2,-0.6,0.4,6
158,2018-12-09,Newcastle,Wolves,1,2,A,12,15,20,18,0.8666666666666667,1.2666666666666666,D,L,W,W,W,W,L,L,D,L,10,4,16.0,0,0,-0.5333333333333333,-0.2,-0.4,6
159,2018-12-10,Everton,Watford,2,2,D,21,18,17,21,1.5333333333333334,1.3333333333333333,D,L,W,D,W,L,L,L,D,L,8,1,16.0,0,-1,0.26666666666666666,-0.2,0.2,7
160,2018-12-15,Crystal Palace,Leicester,1,0,H,13,21,23,20,0.75,1.375,L,L,W,D,L,L,D,W,D,D,4,6,17.0,0,0,-0.625,0.0625,-0.625,-2
161,2018-12-15,Fulham,West Ham,0,2,A,16,23,40,25,0.5625,1.3125,L,D,L,W,L,W,W,W,L,D,4,10,17.0,0,1,-1.5,-0.125,-0.75,-6
162,2018-12-15,Huddersfield,Newcastle,0,1,A,10,13,27,22,0.625,0.8125,L,L,L,W,D,L,D,L,W,W,4,7,17.0,-1,0,-1.0625,-0.5625,-0.1875,-3
163,2018-12-15,Man City,Everton,3,1,H,45,23,9,19,2.5625,1.5,L,W,W,W,W,D,D,L,W,D,12,6,17.0,0,0,2.25,0.25,1.0625,6
164,2018-12-15,Tottenham,Burnley,1,0,H,30,15,16,32,2.25,0.75,W,W,L,W,W,W,L,L,L,D,12,4,17.0,0,0,0.875,-1.0625,1.5,8
165,2018-12-15,Watford,Cardiff,3,2,H,20,15,23,30,1.3125,0.875,D,L,L,L,D,W,L,W,L,W,2,9,17.0,0,0,-0.1875,-0.9375,0.4375,-7
166,2018-12-15,Wolves,Bournemouth,2,0,H,17,25,19,26,1.375,1.4375,W,W,L,L,D,L,W,L,L,L,7,3,17.0,0,0,-0.125,-0.0625,-0.0625,4
167,2018-12-16,Brighton,Chelsea,1,2,A,19,33,22,13,1.3125,2.125,L,W,W,D,L,W,L,W,L,D,7,7,17.0,0,0,-0.1875,1.25,-0.8125,0
168,2018-12-16,Liverpool,Man United,3,1,H,34,28,6,26,2.625,1.625,W,W,W,W,W,W,D,D,D,L,15,6,17.0,1,0,1.75,0.125,1.0,9
169,2018-12-16,Southampton,Arsenal,3,2,H,13,35,30,20,0.5625,2.125,L,L,D,L,D,W,D,W,W,D,2,11,17.0,0,0,-1.0625,0.9375,-1.5625,-9
170,2018-12-21,Wolves,Liverpool,0,2,A,19,37,19,7,1.4705882352941178,2.6470588235294117,W,W,W,L,L,W,W,W,W,W,9,15,18.0,1,1,0.0,1.7647058823529411,-1.1764705882352942,-6
171,2018-12-22,Arsenal,Burnley,3,1,H,37,15,23,33,2.0,0.7058823529411765,L,W,D,W,W,L,W,L,L,L,10,3,18.0,0,0,0.8235294117647058,-1.0588235294117647,1.2941176470588236,7
172,2018-12-22,Bournemouth,Brighton,2,0,H,25,20,28,24,1.3529411764705883,1.2352941176470589,L,L,W,L,L,L,L,W,W,D,3,7,18.0,0,0,-0.17647058823529413,-0.23529411764705882,0.11764705882352941,-4
173,2018-12-22,Cardiff,Man United,1,5,A,17,29,33,29,0.8235294117647058,1.5294117647058822,L,W,L,W,L,L,W,D,D,D,6,6,18.0,0,0,-0.9411764705882353,0.0,-0.7058823529411765,0
174,2018-12-22,Chelsea,Leicester,0,1,A,35,21,14,21,2.176470588235294,1.2941176470588236,W,W,L,W,L,L,L,D,W,D,9,5,18.0,0,0,1.2352941176470589,0.0,0.8823529411764706,4
175,2018-12-22,Huddersfield,Southampton,1,3,A,10,16,28,32,0.5882352941176471,0.7058823529411765,L,L,L,L,W,W,L,L,D,L,3,4,18.0,-1,0,-1.0588235294117647,-0.9411764705882353,-0.11764705882352941,-1
176,2018-12-22,Man City,Crystal Palace,2,3,A,48,14,10,23,2.588235294117647,0.8823529411764706,W,L,W,W,W,W,L,L,W,D,12,7,18.0,0,0,2.235294117647059,-0.5294117647058824,1.7058823529411764,5
177,2018-12-22,Newcastle,Fulham,0,0,D,14,16,22,42,0.9411764705882353,0.5294117647058824,W,L,D,L,W,L,L,D,L,W,7,4,18.0,0,0,-0.47058823529411764,-1.5294117647058822,0.4117647058823529,3
178,2018-12-22,West Ham,Watford,0,2,A,25,23,25,25,1.411764705882353,1.411764705882353,W,W,W,W,L,W,D,L,L,L,12,4,18.0,1,0,0.0,-0.11764705882352941,0.0,8
179,2018-12-23,Everton,Tottenham,2,6,A,24,31,22,16,1.411764705882353,2.2941176470588234,L,D,D,L,W,W,W,W,L,W,5,12,18.0,0,1,0.11764705882352941,0.8823529411764706,-0.8823529411764706,-7
180,2018-12-26,Brighton,Arsenal,1,1,D,20,40,26,24,1.1666666666666667,2.0555555555555554,L,L,L,W,W,W,L,W,D,W,6,10,19.0,-1,0,-0.3333333333333333,0.8888888888888888,-0.8888888888888888,-4
181,2018-12-26,Burnley,Everton,1,5,A,16,26,36,28,0.6666666666666666,1.3333333333333333,L,L,W,L,L,L,L,D,D,L,3,2,19.0,0,0,-1.1111111111111112,-0.1111111111111111,-0.6666666666666666,1
182,2018-12-26,Crystal Palace,Cardiff,0,0,D,17,18,25,38,1.0,0.7777777777777778,W,W,L,L,W,L,L,W,L,W,9,6,19.0,0,0,-0.4444444444444444,-1.1111111111111112,0.2222222222222222,3
183,2018-12-26,Fulham,Wolves,1,1,D,16,19,42,21,0.5555555555555556,1.3888888888888888,D,L,L,D,L,L,W,W,W,L,2,9,19.0,0,0,-1.4444444444444444,-0.1111111111111111,-0.8333333333333334,-7
184,2018-12-26,Leicester,Man City,2,1,H,22,50,21,13,1.3888888888888888,2.4444444444444446,W,L,L,D,W,L,W,L,W,W,7,9,19.0,0,0,0.05555555555555555,2.0555555555555554,-1.0555555555555556,-2
185,2018-12-26,Liverpool,Newcastle,4,0,H,39,14,7,22,2.6666666666666665,0.9444444444444444,W,W,W,W,W,D,W,L,D,L,15,5,19.0,1,0,1.7777777777777777,-0.4444444444444444,1.7222222222222223,10
186,2018-12-26,Man United,Huddersfield,3,1,H,34,11,30,31,1.6111111111111112,0.5555555555555556,W,L,W,D,D,L,L,L,L,L,8,0,19.0,0,-1,0.2222222222222222,-1.1111111111111112,1.0555555555555556,8
187,2018-12-26,Tottenham,Bournemouth,5,0,H,37,27,18,28,2.3333333333333335,1.4444444444444444,W,W,W,W,L,W,L,L,W,L,12,6,19.0,1,0,1.0555555555555556,-0.05555555555555555,0.8888888888888888,6
188,2018-12-26,Watford,Chelsea,1,2,A,25,35,25,15,1.5,2.0555555555555554,W,W,D,L,L,L,W,W,L,W,7,9,19.0,0,0,0.0,1.1111111111111112,-0.5555555555555556,-2
189,2018-12-27,Southampton,West Ham,1,2,A,19,25,33,27,0.8333333333333334,1.3333333333333333,W,W,L,L,D,L,W,W,W,W,7,12,19.0,0,0,-0.7777777777777778,-0.1111111111111111,-0.5,-5
190,2018-12-29,Brighton,Everton,1,0,H,21,31,27,29,1.1578947368421053,1.4210526315789473,D,L,L,L,W,W,L,L,D,D,4,5,20.0,0,0,-0.3157894736842105,0.10526315789473684,-0.2631578947368421,-1
191,2018-12-29,Fulham,Huddersfield,1,0,H,17,12,43,34,0.5789473684210527,0.5263157894736842,D,D,L,L,D,L,L,L,L,L,3,0,20.0,0,-1,-1.368421052631579,-1.1578947368421053,0.05263157894736842,3
192,2018-12-29,Leicester,Cardiff,0,1,A,24,18,22,38,1.4736842105263157,0.7894736842105263,W,W,L,L,D,D,L,L,W,L,7,4,20.0,0,0,0.10526315789473684,-1.0526315789473684,0.6842105263157895,3
193,2018-12-29,Liverpool,Arsenal,5,1,H,43,41,7,25,2.6842105263157894,2.0,W,W,W,W,W,D,W,L,W,D,15,8,20.0,1,0,1.894736842105263,0.8421052631578947,0.6842105263157895,7
194,2018-12-29,Tottenham,Wolves,1,3,A,42,20,18,22,2.3684210526315788,1.368421052631579,W,W,W,W,W,D,L,W,W,W,15,10,20.0,1,0,1.263157894736842,-0.10526315789473684,1.0,5
195,2018-12-29,Watford,Newcastle,1,1,D,26,14,27,26,1.4210526315789473,0.8947368421052632,L,W,W,D,L,L,D,W,L,D,7,5,20.0,0,0,-0.05263157894736842,-0.631578947368421,0.5263157894736842,2
196,2018-12-30,Burnley,West Ham,2,0,H,17,27,41,28,0.631578947368421,1.4210526315789473,L,L,L,W,L,W,L,W,W,W,3,12,20.0,-1,0,-1.263157894736842,-0.05263157894736842,-0.7894736842105263,-9
197,2018-12-30,Crystal Palace,Chelsea,0,1,A,17,37,25,16,1.0,2.1052631578947367,D,W,W,L,L,W,L,W,W,L,7,9,20.0,0,0,-0.42105263157894735,1.105263157894737,-1.105263157894737,-2
198,2018-12-30,Man United,Bournemouth,4,1,H,37,27,31,33,1.6842105263157894,1.368421052631579,W,W,L,W,D,L,W,L,L,W,10,6,20.0,0,0,0.3157894736842105,-0.3157894736842105,0.3157894736842105,4
199,2018-12-30,Southampton,Man City,1,3,A,20,51,35,15,0.7894736842105263,2.3157894736842106,L,W,W,L,L,L,L,W,L,W,6,6,20.0,0,0,-0.7894736842105263,1.894736842105263,-1.5263157894736843,0
200,2019-01-01,Arsenal,Fulham,4,1,H,42,18,30,43,1.9,0.7,L,D,W,L,W,W,D,D,L,L,7,5,21.0,0,0,0.6,-1.25,1.2,2
201,2019-01-01,Cardiff,Tottenham,0,3,A,19,43,38,21,0.9,2.25,W,D,L,L,W,L,W,W,W,W,7,12,21.0,0,0,-0.95,1.1,-1.35,-5
202,2019-01-01,Everton,Leicester,0,1,A,31,24,30,23,1.35,1.4,L,W,L,L,D,L,W,W,L,L,4,6,21.0,0,0,0.05,0.05,-0.05,-2
203,2019-01-02,Bournemouth,Watford,3,3,D,28,27,37,28,1.3,1.4,L,L,W,L,L,D,L,W,W,D,3,8,21.0,0,0,-0.45,-0.05,-0.1,-5
204,2019-01-02,Chelsea,Southampton,0,0,D,38,21,16,38,2.15,0.75,W,W,L,W,W,L,L,W,W,L,12,6,21.0,0,0,1.1,-0.85,1.4,6
205,2019-01-02,Huddersfield,Burnley,1,2,A,12,19,35,41,0.5,0.75,L,L,L,L,L,W,L,L,L,W,0,6,21.0,-1,0,-1.15,-1.1,-0.25,-6
206,2019-01-02,Newcastle,Man United,0,2,A,15,41,27,32,0.9,1.75,D,L,D,W,L,W,W,W,L,W,5,12,21.0,0,1,-0.6,0.45,-0.85,-7
207,2019-01-02,West Ham,Brighton,2,2,D,27,22,30,27,1.35,1.25,L,W,L,W,W,W,D,L,L,L,9,4,21.0,0,0,-0.15,-0.25,0.1,5
208,2019-01-02,Wolves,Crystal Palace,0,2,A,23,17,23,26,1.45,0.95,W,D,L,W,W,L,D,W,W,L,10,7,21.0,0,0,0.0,-0.45,0.5,3
209,2019-01-03,Man City,Liverpool,2,1,H,54,48,16,8,2.35,2.7,W,L,L,W,L,W,W,W,W,W,6,15,21.0,0,1,1.9,2.0,-0.35,-9
210,2019-01-12,Brighton,Liverpool,0,1,A,24,49,29,10,1.2380952380952381,2.5714285714285716,D,W,D,L,L,L,W,W,W,W,5,12,22.0,0,0,-0.23809523809523808,1.8571428571428572,-1.3333333333333333,-7
211,2019-01-12,Burnley,Fulham,2,1,H,21,19,42,47,0.8571428571428571,0.6666666666666666,W,W,L,L,L,L,W,D,D,L,6,5,22.0,0,0,-1.0,-1.3333333333333333,0.19047619047619047,1
212,2019-01-12,Cardiff,Huddersfield,0,0,D,19,13,41,37,0.8571428571428571,0.47619047619047616,L,W,D,L,L,L,L,L,L,L,4,0,22.0,0,-1,-1.0476190476190477,-1.1428571428571428,0.38095238095238093,4
213,2019-01-12,Chelsea,Newcastle,2,1,H,38,15,16,29,2.0952380952380953,0.8571428571428571,D,W,W,L,W,L,D,L,D,W,10,5,22.0,0,0,1.0476190476190477,-0.6666666666666666,1.2380952380952381,5
214,2019-01-12,Crystal Palace,Watford,1,2,A,19,30,26,31,1.0476190476190477,1.380952380952381,W,L,D,W,W,D,D,L,W,W,10,8,22.0,0,0,-0.3333333333333333,-0.047619047619047616,-0.3333333333333333,2
215,2019-01-12,Leicester,Southampton,1,2,A,25,21,23,38,1.4761904761904763,0.7619047619047619,W,L,W,W,L,D,L,L,W,W,9,7,22.0,0,0,0.09523809523809523,-0.8095238095238095,0.7142857142857143,2
216,2019-01-12,West Ham,Arsenal,1,0,H,29,46,32,31,1.3333333333333333,1.9523809523809523,D,L,W,L,W,W,L,D,W,L,7,7,22.0,0,0,-0.14285714285714285,0.7142857142857143,-0.6190476190476191,0
217,2019-01-13,Everton,Bournemouth,2,0,H,31,31,31,40,1.2857142857142858,1.2857142857142858,L,L,W,L,L,D,L,L,W,L,3,4,22.0,0,0,0.0,-0.42857142857142855,0.0,-1
218,2019-01-13,Tottenham,Man United,0,1,A,46,43,21,32,2.2857142857142856,1.8095238095238095,W,L,W,W,W,W,W,W,W,L,12,12,22.0,0,1,1.1904761904761905,0.5238095238095238,0.47619047619047616,0
219,2019-01-14,Man City,Wolves,3,0,H,56,23,17,25,2.380952380952381,1.380952380952381,W,W,L,L,W,L,W,D,L,W,9,7,22.0,0,0,1.8571428571428572,-0.09523809523809523,1.0,2
220,2019-01-19,Arsenal,Chelsea,2,0,H,46,40,32,17,1.8636363636363635,2.1363636363636362,L,W,L,D,W,W,D,W,W,L,7,10,23.0,0,0,0.6363636363636364,1.0454545454545454,-0.2727272727272727,-3
221,2019-01-19,Bournemouth,West Ham,2,0,H,31,30,42,32,1.2272727272727273,1.4090909090909092,L,D,L,L,W,W,D,L,W,L,4,7,23.0,0,0,-0.5,-0.09090909090909091,-0.18181818181818182,-3
222,2019-01-19,Liverpool,Crystal Palace,4,3,H,50,20,10,28,2.590909090909091,1.0,W,L,W,W,W,L,W,L,D,W,12,7,23.0,0,0,1.8181818181818181,-0.36363636363636365,1.5909090909090908,5
223,2019-01-19,Man United,Brighton,2,1,H,44,24,32,30,1.8636363636363635,1.1818181818181819,W,W,W,W,W,L,D,W,D,L,15,5,23.0,1,0,0.5454545454545454,-0.2727272727272727,0.6818181818181818,10
224,2019-01-19,Newcastle,Cardiff,3,0,H,16,19,31,41,0.8181818181818182,0.8636363636363636,L,L,D,L,D,D,L,W,D,L,2,5,23.0,0,0,-0.6818181818181818,-1.0,-0.045454545454545456,-3
225,2019-01-19,Southampton,Everton,2,1,H,23,33,39,31,0.8636363636363636,1.3636363636363635,W,D,L,L,W,W,L,L,W,L,7,6,23.0,0,0,-0.7272727272727273,0.09090909090909091,-0.5,1
226,2019-01-19,Watford,Burnley,0,0,D,32,23,32,43,1.4545454545454546,0.9545454545454546,W,D,D,L,W,W,W,W,L,L,8,9,23.0,0,1,0.0,-0.9090909090909091,0.5,-1
227,2019-01-19,Wolves,Leicester,4,3,H,23,26,28,25,1.3181818181818181,1.4090909090909092,L,L,W,D,L,L,W,L,W,W,4,9,23.0,0,0,-0.22727272727272727,0.045454545454545456,-0.09090909090909091,-5
228,2019-01-20,Fulham,Tottenham,1,2,A,20,46,49,22,0.6363636363636364,2.1818181818181817,L,L,W,D,D,L,W,L,W,W,5,9,23.0,0,0,-1.3181818181818181,1.0909090909090908,-1.5454545454545454,-4
229,2019-01-20,Huddersfield,Man City,0,3,A,13,59,37,17,0.5,2.409090909090909,D,L,L,L,L,W,W,W,L,L,1,9,23.0,0,1,-1.0909090909090908,1.9090909090909092,-1.9090909090909092,-8
230,2019-01-29,Arsenal,Cardiff,2,1,H,48,19,32,44,1.9130434782608696,0.8260869565217391,W,L,W,L,D,L,D,L,W,D,7,5,24.0,0,0,0.6956521739130435,-1.0869565217391304,1.0869565217391304,2
231,2019-01-29,Fulham,Brighton,4,2,H,21,25,51,32,0.6086956521739131,1.1304347826086956,L,L,L,W,D,L,L,D,W,D,4,5,24.0,-1,0,-1.3043478260869565,-0.30434782608695654,-0.5217391304347826,-1
232,2019-01-29,Huddersfield,Everton,0,1,A,13,34,40,33,0.4782608695652174,1.3043478260869565,L,D,L,L,L,L,W,L,L,W,1,6,24.0,0,0,-1.173913043478261,0.043478260869565216,-0.8260869565217391,-5
233,2019-01-29,Man United,Burnley,2,2,D,46,23,33,43,1.9130434782608696,0.9565217391304348,W,W,W,W,W,D,W,W,W,L,15,10,24.0,1,0,0.5652173913043478,-0.8695652173913043,0.9565217391304348,5
234,2019-01-29,Newcastle,Man City,2,1,H,19,62,31,17,0.9130434782608695,2.4347826086956523,W,L,L,D,L,W,W,W,W,L,4,12,24.0,0,1,-0.5217391304347826,1.9565217391304348,-1.5217391304347827,-8
235,2019-01-29,Wolves,West Ham,3,0,H,27,30,31,34,1.391304347826087,1.3478260869565217,W,L,L,W,D,L,W,D,L,W,7,7,24.0,0,0,-0.17391304347826086,-0.17391304347826086,0.043478260869565216,0
236,2019-01-30,Bournemouth,Chelsea,4,0,H,33,40,42,19,1.3043478260869565,2.0434782608695654,W,L,D,L,L,L,W,D,W,W,4,10,24.0,0,0,-0.391304347826087,0.9130434782608695,-0.7391304347826086,-6
237,2019-01-30,Liverpool,Leicester,1,1,D,54,29,13,29,2.608695652173913,1.3478260869565217,W,W,L,W,W,L,L,W,L,W,12,6,24.0,0,0,1.7826086956521738,0.0,1.2608695652173914,6
238,2019-01-30,Southampton,Crystal Palace,1,1,D,25,23,40,32,0.9565217391304348,0.9565217391304348,W,W,D,L,L,L,L,W,L,D,7,4,24.0,0,0,-0.6521739130434783,-0.391304347826087,0.0,3
239,2019-01-30,Tottenham,Watford,2,1,H,48,32,23,32,2.217391304347826,1.434782608695652,W,L,W,L,W,D,W,D,D,L,9,6,24.0,0,0,1.0869565217391304,0.0,0.782608695652174,3
240,2019-02-02,Brighton,Watford,0,0,D,27,33,36,34,1.0833333333333333,1.375,L,L,L,D,W,L,D,W,D,D,4,6,25.0,-1,0,-0.375,-0.041666666666666664,-0.2916666666666667,-2
241,2019-02-02,Burnley,Southampton,1,1,D,25,26,45,41,0.9583333333333334,0.9583333333333334,D,D,W,W,W,D,W,W,D,L,11,8,25.0,0,0,-0.8333333333333334,-0.625,0.0,3
242,2019-02-02,Cardiff,Bournemouth,2,0,H,20,37,46,42,0.7916666666666666,1.375,L,L,D,L,W,W,W,L,D,L,4,7,25.0,0,0,-1.0833333333333333,-0.20833333333333334,-0.5833333333333334,-3
243,2019-02-02,Chelsea,Huddersfield,5,0,H,40,13,23,41,1.9583333333333333,0.4583333333333333,L,L,W,D,W,L,L,D,L,L,7,1,25.0,0,0,0.7083333333333334,-1.1666666666666667,1.5,6
244,2019-02-02,Crystal Palace,Fulham,2,0,H,24,25,33,53,0.9583333333333334,0.7083333333333334,D,L,L,W,L,W,L,L,L,W,4,6,25.0,0,0,-0.375,-1.1666666666666667,0.25,-2
245,2019-02-02,Everton,Wolves,1,3,A,35,30,33,31,1.375,1.4583333333333333,W,L,W,L,L,W,W,L,L,W,6,9,25.0,0,0,0.08333333333333333,-0.041666666666666664,-0.08333333333333333,-3
246,2019-02-02,Tottenham,Newcastle,1,0,H,50,21,24,32,2.25,1.0,W,W,L,W,L,W,W,L,L,D,9,7,25.0,0,0,1.0833333333333333,-0.4583333333333333,1.25,2
247,2019-02-03,Leicester,Man United,0,1,A,30,48,30,35,1.3333333333333333,1.875,D,L,L,W,L,D,W,W,W,W,4,13,25.0,0,0,0.0,0.5416666666666666,-0.5416666666666666,-9
248,2019-02-03,Man City,Arsenal,3,1,H,63,50,19,33,2.3333333333333335,1.9583333333333333,L,W,W,W,W,W,W,L,W,L,12,9,25.0,0,0,1.8333333333333333,0.7083333333333334,0.375,3
249,2019-02-04,West Ham,Liverpool,1,1,D,30,55,37,14,1.2916666666666667,2.5416666666666665,L,L,W,D,L,D,W,W,L,W,4,10,25.0,0,0,-0.2916666666666667,1.7083333333333333,-1.25,-6
250,2019-02-06,Everton,Man City,0,2,A,36,66,36,20,1.32,2.36,L,W,L,W,L,W,L,W,W,W,6,12,26.0,0,0,0.0,1.84,-1.04,-6
251,2019-02-09,Brighton,Burnley,1,3,A,27,26,36,46,1.08,0.96,D,L,L,L,D,D,D,D,W,W,2,9,26.0,0,0,-0.36,-0.8,0.12,-7
252,2019-02-09,Crystal Palace,West Ham,1,1,D,26,31,33,38,1.04,1.28,W,D,L,L,W,D,L,L,W,D,7,5,26.0,0,0,-0.28,-0.28,-0.24,2
253,2019-02-09,Fulham,Man United,0,3,A,25,49,55,35,0.68,1.92,L,W,L,L,L,W,D,W,W,W,3,13,26.0,0,0,-1.2,0.56,-1.24,-10
254,2019-02-09,Huddersfield,Arsenal,1,2,A,13,51,46,36,0.44,1.88,L,L,L,D,L,L,W,W,L,W,1,9,26.0,-1,0,-1.32,0.6,-1.44,-8
255,2019-02-09,Liverpool,Bournemouth,3,0,H,56,37,15,44,2.48,1.32,D,D,W,W,L,L,W,W,L,D,8,7,26.0,0,0,1.64,-0.28,1.16,1
256,2019-02-09,Southampton,Cardiff,1,2,A,27,22,42,46,0.96,0.88,D,D,W,W,D,W,L,L,D,L,9,4,26.0,0,0,-0.6,-0.96,0.08,5
257,2019-02-09,Watford,Everton,1,0,H,33,36,34,36,1.36,1.32,D,L,D,W,D,L,W,L,W,L,6,6,26.0,0,0,-0.04,0.0,0.04,0
258,2019-02-10,Man City,Chelsea,6,0,H,66,45,20,23,2.36,2.0,W,L,W,W,W,W,L,L,W,D,12,7,26.0,0,0,1.84,0.88,0.36,5
259,2019-02-10,Tottenham,Leicester,3,1,H,51,30,24,31,2.28,1.28,W,W,W,L,W,L,D,L,L,W,12,4,26.0,1,0,1.08,-0.04,1.0,8
260,2019-02-11,Wolves,Newcastle,1,1,D,34,22,33,34,1.5,0.9615384615384616,D,W,W,W,L,D,L,W,W,L,10,7,27.0,0,0,0.038461538461538464,-0.46153846153846156,0.5384615384615384,3
261,2019-02-22,Cardiff,Watford,1,5,A,24,34,47,34,0.9615384615384616,1.4230769230769231,W,W,L,L,D,W,D,L,D,W,7,8,27.0,0,0,-0.8846153846153846,0.0,-0.46153846153846156,-1
262,2019-02-22,West Ham,Fulham,3,1,H,32,25,39,58,1.2692307692307692,0.6538461538461539,D,D,L,L,W,L,L,W,L,L,5,3,27.0,0,0,-0.2692307692307692,-1.2692307692307692,0.6153846153846154,2
263,2019-02-23,Bournemouth,Wolves,1,1,D,37,34,47,33,1.2692307692307692,1.5,L,L,W,W,L,D,W,W,W,L,6,10,27.0,0,0,-0.38461538461538464,0.038461538461538464,-0.23076923076923078,-4
264,2019-02-23,Burnley,Tottenham,2,1,H,29,54,47,25,1.0384615384615385,2.3076923076923075,W,D,D,D,W,W,W,W,W,L,9,12,27.0,0,1,-0.6923076923076923,1.1153846153846154,-1.2692307692307692,-3
265,2019-02-23,Leicester,Crystal Palace,1,4,A,31,27,34,34,1.2307692307692308,1.0384615384615385,L,L,D,L,L,D,W,D,L,L,1,5,27.0,0,0,-0.11538461538461539,-0.2692307692307692,0.19230769230769232,-4
